timestamp,cpu_allocation_efficiency,memory_allocation_efficiency,network_latency,node_cpu_usage,node_memory_usage,node_temperature
2025-12-27 23:12:47,0.0,0.0,0.0,0.0016504446,0.35999134,0.0
2025-12-27 23:12:57,0.0,0.0,0.0,0.0015901977,0.35994023,0.0
2025-12-27 23:13:07,0.0,0.0,0.0,0.0015647864,0.35999134,0.0
2025-12-27 23:13:18,0.0,0.0,0.0,0.001277219,0.35999134,0.0
2025-12-27 23:13:28,0.0,0.0,0.0,0.0015841718,0.36004245,0.0
2025-12-27 23:13:38,0.0,0.0,0.0,0.001582834,0.36004245,0.0
2025-12-27 23:13:48,0.0,0.0,0.0,0.0016534826,0.36004245,0.0
2025-12-27 23:13:58,0.0,0.0,0.0,0.0016190802,0.36167806,0.0
2025-12-27 23:14:08,0.0,0.0,0.0,0.0016076086,0.36167806,0.0
2025-12-27 23:14:19,0.0,0.0,0.0,0.0013690322,0.36167806,0.0
2025-12-27 23:14:29,0.0,0.0,0.0,0.0016515737,0.36004245,0.0
2025-12-27 23:14:39,0.0,0.0,0.0,0.0016650007,0.36004245,0.0
2025-12-27 23:14:49,0.0,0.0,0.0,0.0012906484,0.36167806,0.0
2025-12-27 23:14:59,0.0,0.0,0.0,0.0016524809,0.36167806,0.0
2025-12-27 23:15:09,0.0,0.0,0.0,0.0012309636,0.36004245,0.0
2025-12-29 09:42:59,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-29 09:43:38,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-29 09:44:16,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-29 09:44:55,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-29 09:45:34,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-29 09:46:13,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-29 09:46:52,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-29 09:47:31,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-29 09:48:10,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-29 09:48:48,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-29 09:49:27,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-29 09:49:58,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-29 09:50:08,0.0,0.0,0.0,0.0017010994,0.44192603,0.0
2025-12-29 09:50:18,0.0,0.0,0.0,0.0024019703,0.44192603,0.0
2025-12-29 09:50:29,0.0,0.0,0.0,0.002518663,0.44192603,0.0
2025-12-29 09:50:39,0.0,0.0,0.0,0.001997877,0.44192603,0.0
2025-12-29 09:50:53,0.0,0.0,0.0,0.0024941002,1.3225579,0.0
2025-12-29 09:51:04,0.0,0.0,0.0,1.2918693,2.200123,0.0
2025-12-29 09:51:14,0.0,0.0,0.0,2.9874353,2.1971073,0.0
2025-12-29 09:51:25,0.0,0.0,0.0,4.682817,2.1971073,0.0
2025-12-29 09:51:35,0.0,0.0,0.0,4.8931932,2.200174,0.0
2025-12-29 09:51:45,0.0,0.0,0.0,5.748245,2.200123,0.0
2025-12-29 09:51:56,0.0,0.0,0.0,5.7420197,2.1985385,0.0
2025-12-29 09:52:06,0.0,0.0,0.0,4.4247174,0.44315276,0.0
2025-12-29 09:52:16,0.0,0.0,0.0,3.2494786,0.44315276,0.0
2025-12-29 09:52:26,0.0,0.0,0.0,2.5932937,0.44478837,0.0
2025-12-29 09:52:37,0.0,0.0,0.0,0.34444705,0.446424,0.0
2025-12-29 09:52:47,0.0,0.0,0.0,0.0019293266,0.446424,0.0
2025-12-29 09:52:57,0.0,0.0,0.0,0.0023399412,0.44315276,0.0
2025-12-29 09:53:07,0.0,0.0,0.0,0.0023354827,0.44320387,0.0
2025-12-29 09:53:18,0.0,0.0,0.0,0.0017930012,0.44320387,0.0
2025-12-29 09:53:28,0.0,0.0,0.0,0.63773125,2.1988964,0.0
2025-12-29 09:53:38,0.0,0.0,0.0,2.9099922,2.1989474,0.0
2025-12-29 09:53:49,0.0,0.0,0.0,4.4689193,1.3227624,0.0
2025-12-29 09:53:59,0.0,0.0,0.0,4.617931,0.44494173,0.0
2025-12-29 09:54:09,0.0,0.0,0.0,3.604643,0.44325498,0.0
2025-12-29 09:56:27,0.0,0.0,0.0,0.0,0.44325498,0.0
2025-12-29 09:56:41,0.0,0.0,0.0,0.0,0.44652623,0.0
2025-12-29 09:56:52,0.0,0.0,0.0,0.0009496599,0.44489062,0.0
2025-12-29 09:57:02,0.0,0.0,0.0,0.00086897914,0.4433061,0.0
2025-12-29 09:57:13,0.0,0.0,0.0,1.1499674,2.198283,0.0
2025-12-29 09:57:23,0.0,0.0,0.0,2.7799046,2.198232,0.0
2025-12-29 09:57:33,0.0,0.0,0.0,3.5003352,2.1998165,0.0
2025-12-29 09:57:44,0.0,0.0,0.0,3.6639876,1.3227624,0.0
2025-12-29 09:57:54,0.0,0.0,0.0,3.4084783,0.4433572,0.0
2025-12-29 09:58:04,0.0,0.0,0.0,1.9926187,0.4433572,0.0
2025-12-29 09:58:14,0.0,0.0,0.0,1.6040305,0.4433572,0.0
2025-12-29 09:58:25,0.0,0.0,0.0,0.027147781,0.4433572,0.0
2025-12-29 09:58:35,0.0,0.0,0.0,0.0020007826,0.4433572,0.0
2025-12-29 09:58:45,0.0,0.0,0.0,0.0025271282,0.4433572,0.0
2025-12-29 09:58:56,0.0,0.0,0.0,0.0019551232,0.4433572,0.0
2025-12-29 09:59:06,0.0,0.0,0.0,0.0025302144,0.4433572,0.0
2025-12-29 09:59:16,0.0,0.0,0.0,0.0018641325,0.4433572,0.0
2025-12-29 09:59:26,0.0,0.0,0.0,0.002551191,0.4433572,0.0
2025-12-29 09:59:37,0.0,0.0,0.0,0.002693464,0.44499284,0.0
2025-12-29 09:59:47,0.0,0.0,0.0,0.0020806112,0.44499284,0.0
2025-12-29 09:59:57,0.0,0.0,0.0,0.0020726672,0.4434083,0.0
2025-12-29 10:00:07,0.0,0.0,0.0,0.0026568053,0.44499284,0.0
2025-12-29 10:00:18,0.0,0.0,0.0,0.0025238402,0.4434083,0.0
2025-12-29 10:00:28,0.0,0.0,0.0,0.002798859,0.44345942,0.0
2025-12-29 10:00:38,0.0,0.0,0.0,0.002774934,0.4434083,0.0
2025-12-29 10:00:48,0.0,0.0,0.0,0.0026483508,0.4433572,0.0
2025-12-29 10:00:59,0.0,0.0,0.0,0.002807131,0.44345942,0.0
2025-12-29 10:01:09,0.0,0.0,0.0,0.002807131,0.4434083,0.0
2025-12-29 10:01:19,0.0,0.0,0.0,0.0025442718,0.4433572,0.0
2025-12-29 10:01:30,0.0,0.0,0.0,0.002617482,0.4433572,0.0
2025-12-29 10:01:40,0.0,0.0,0.0,0.0026536414,0.4433572,0.0
2025-12-29 10:01:55,0.0,0.0,0.0,0.0025305357,0.44662845,0.0
2025-12-29 10:02:06,0.0,0.0,0.0,0.0019741366,0.44499284,0.0
2025-12-29 10:02:16,0.0,0.0,0.0,0.0024177586,0.4434083,0.0
2025-12-29 10:02:26,0.0,0.0,0.0,0.0024523113,0.44345942,0.0
2025-12-29 10:02:37,0.0,0.0,0.0,0.002012215,0.44345942,0.0
2025-12-29 10:02:47,0.0,0.0,0.0,0.0020432996,0.44345942,0.0
2025-12-29 10:02:57,0.0,0.0,0.0,0.0016706627,0.44345942,0.0
2025-12-29 10:03:07,0.0,0.0,0.0,0.00234803,0.44345942,0.0
2025-12-29 10:03:18,0.0,0.0,0.0,0.0023641593,0.4433572,0.0
2025-12-29 10:03:28,0.0,0.0,0.0,0.002378408,0.44662845,0.0
2025-12-29 10:03:38,0.0,0.0,0.0,0.0023240915,0.44499284,0.0
2025-12-29 10:03:48,0.0,0.0,0.0,0.0023240915,0.4433572,0.0
2025-12-29 10:03:59,0.0,0.0,0.0,0.0024585158,0.4433572,0.0
2025-12-29 10:04:09,0.0,0.0,0.0,0.0025079125,0.4434083,0.0
2025-12-29 10:04:19,0.0,0.0,0.0,0.0021477065,0.4434083,0.0
2025-12-29 10:27:27,0.0,0.0,0.0,0.0025646705,0.44499284,0.0
2025-12-29 10:27:37,0.0,0.0,0.0,0.002563331,0.4433572,0.0
2025-12-29 10:27:48,0.0,0.0,0.0,0.0025816972,0.4433572,0.0
2025-12-29 10:27:58,0.0,0.0,0.0,0.0026527678,0.4433572,0.0
2025-12-29 10:28:08,0.0,0.0,0.0,0.0026329134,0.4433572,0.0
2025-12-29 10:37:02,0.0,0.0,0.0,0.0025932158,0.4433572,0.0
2025-12-29 10:37:12,0.0,0.0,0.0,0.002552636,0.4434083,0.0
2025-12-29 10:37:22,0.0,0.0,0.0,0.0019853334,0.4433572,0.0
2025-12-29 10:37:32,0.0,0.0,0.0,0.002563201,0.44499284,0.0
2025-12-29 10:37:43,0.0,0.0,0.0,0.0021559524,0.44499284,0.0
2025-12-29 10:37:54,0.0,0.0,0.0,0.0026127077,0.5010642,0.0
2025-12-29 10:38:04,0.0,0.0,0.0,0.0023173303,0.7185004,0.0
2025-12-29 10:38:15,0.0,0.0,0.0,0.0021103413,0.53382784,0.0
2025-12-29 10:38:25,0.0,0.0,0.0,0.0012236093,0.56817603,0.0
2025-12-29 10:38:35,0.0,0.0,0.0,0.0022282267,0.56817603,0.0
2025-12-29 10:38:45,0.0,0.0,0.0,0.0020481255,0.56817603,0.0
2025-12-29 10:38:56,0.0,0.0,0.0,0.0027329803,0.62388957,0.0
2025-12-29 10:39:06,0.0,0.0,0.0,0.0025634498,0.89167243,0.0
2025-12-29 10:39:17,0.0,0.0,0.0,0.027325353,0.91406006,0.0
2025-12-29 10:39:27,0.0,0.0,0.0,0.027260032,0.9159001,0.0
2025-12-29 10:39:37,0.0,0.0,0.0,0.02313901,0.91748464,0.0
2025-12-29 10:39:47,0.0,0.0,0.0,0.018684579,0.9221871,0.0
2025-12-29 10:39:58,0.0,0.0,0.0,0.0024701927,1.0989882,0.0
2025-12-29 10:40:08,0.0,0.0,0.0,0.026508968,1.2699623,0.0
